gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000184012	5522.836572323449	-0.3981912714282675	0.20826299743091453	-1.9119636053464388	0.055880862345349766	0.7887553554126525
ENSG00000183036	968.7391598396318	-0.5316662022407774	0.28142983306919567	-1.8891607774576467	0.058870288581317674	0.7887553554126525
ENSG00000141959	17058.969363249853	2.088513388109166	1.1190612690376305	1.8663083478040878	0.061998237543352604	0.7887553554126525
ENSG00000187175	207.6472927815615	0.7777484186340281	0.4419280022175757	1.759898478329773	0.07842502138843684	0.8865212789408955
ENSG00000166265	1222.529630768774	0.529099787747125	0.3016493616910452	1.7540225670659253	0.07942664036471934	0.8865212789408955
ENSG00000159128	2810.041404278469	0.3445662545830407	0.19813070503761956	1.739085592602202	0.0820197084891111	0.8865212789408955
ENSG00000244624	102.03360447445507	0.9850232656410418	0.5749416313440101	1.713257854259755	0.08666511230107138	0.8865212789408955
ENSG00000154721	3847.8204595444004	-0.3258085519063307	0.19675918200399006	-1.6558747022018196	0.09774719567983571	0.8865212789408955
ENSG00000274391	3083.145316130417	0.28642303510988626	0.17328099426386465	1.652939702514252	0.0983431358646843	0.8865212789408955
ENSG00000197683	369.243778584074	-0.6855477559508343	0.42152334716136824	-1.6263577345536493	0.10387357645425117	0.8865212789408955
ENSG00000184221	1250.9713857608563	-0.46302505038117836	0.2856893484556058	-1.6207291342299706	0.10507574249785769	0.8865212789408955
ENSG00000142173	5507.5935997468805	-0.31493391036281404	0.19625170538567158	-1.604744833905568	0.10854997089685026	0.8865212789408955
ENSG00000154727	3764.783289426217	0.2723743326693743	0.1705283452636273	1.5972378800034608	0.1102126919237456	0.8865212789408955
ENSG00000212938	216.07120541654592	-0.7145844809721991	0.44996585039930304	-1.5880860299466537	0.11226688685277716	0.8865212789408955
ENSG00000156239	3664.2544361535092	-0.367346114107268	0.2387078307966312	-1.5388942745671008	0.1238301091606386	0.945236499926208
ENSG00000160182	178.71668989375107	-0.696451321014865	0.47469675375153925	-1.4671499552309855	0.14233526722422288	0.9596364350526522
ENSG00000186925	146.36143702967928	0.6768840845004082	0.4720661081009897	1.4338756222584008	0.1516077596683773	0.9596364350526522
ENSG00000154654	5151.9498752762665	0.3248387260405526	0.22948447020228907	1.4155150706024218	0.1569175328948327	0.9596364350526522
ENSG00000166351	1223.77997099362	0.34566828374594166	0.2502126851688637	1.3814978385794343	0.16712594194052105	0.9596364350526522
ENSG00000159200	9650.95964648636	-0.23640888018358702	0.17667439097220133	-1.3381049674640426	0.18086222169655017	0.9596364350526522
ENSG00000182591	328.4791165208493	-0.5020427064137469	0.3766481286147181	-1.3329223438869062	0.1825572892120502	0.9596364350526522
ENSG00000159263	4524.2779064675415	-0.25580079324450794	0.19215603491460226	-1.3312139447412652	0.18311862428760886	0.9596364350526522
ENSG00000154640	1589.077691902994	-0.24621427590685774	0.18812809664738023	-1.3087586612240696	0.19061611397487715	0.9596364350526522
ENSG00000232263	142.5029641110228	-0.6731469591354869	0.5254572941738428	-1.281068826333168	0.20016949226937794	0.9596364350526522
ENSG00000160181	720.3059699033678	0.3367959756561563	0.2629752219797943	1.28071372321927	0.2002942377655071	0.9596364350526522
ENSG00000206104	85.47397542497134	0.788427834711284	0.6236440450234714	1.2642273120424181	0.2061484504955802	0.9596364350526522
ENSG00000157617	9314.258919244046	-0.24920570201393957	0.19744922257636927	-1.2621255164352545	0.20690362491346598	0.9596364350526522
ENSG00000186980	69.90595362984105	-0.8755242949603227	0.6974279380719012	-1.2553616612789904	0.2093475003355984	0.9596364350526522
ENSG00000183527	1893.2067287829495	0.2393232788065548	0.1908495520102661	1.2539892092263398	0.20984592761850812	0.9596364350526522
ENSG00000183255	3872.4800287328535	-0.2167318690534088	0.17318270282144044	-1.251463717348664	0.2107653431060701	0.9596364350526522
ENSG00000221859	310.9177598293248	0.5508252146219507	0.44478630919377343	1.2384041577637248	0.2155662397495003	0.9596364350526522
ENSG00000160179	8719.742077751622	0.20367663004056324	0.16520303227136202	1.2328867529864984	0.21761801843938994	0.9596364350526522
ENSG00000157538	7107.8042353752835	0.21553218634076127	0.17567269573994965	1.2268963337354148	0.21986155672439556	0.9596364350526522
ENSG00000183570	7225.474253738448	-0.19313663981938659	0.15797154808491876	-1.2226039572364296	0.2214793177556209	0.9596364350526522
ENSG00000142197	3518.957056368088	-0.23054271752645356	0.19109937059759458	-1.2064022859181278	0.22766241508038151	0.9596364350526522
ENSG00000186967	111.32077755656002	-0.6704985623624417	0.5565023449830442	-1.2048440916863896	0.22826349502352233	0.9596364350526522
ENSG00000159197	257.15701221954873	0.5156989339544481	0.4314182169342732	1.1953573440154825	0.23194744402270068	0.9596364350526522
ENSG00000275895	7276.652637600566	0.21461373257568384	0.17985302717805032	1.1932728402909851	0.23276253565481012	0.9596364350526522
ENSG00000154736	3219.826401344046	0.6816842082133769	0.5715382565128567	1.1927184233870134	0.23297966783685972	0.9596364350526522
ENSG00000198743	3925.626876774232	0.32532856312664005	0.2762986731980725	1.177452498635124	0.23901494635321252	0.9596364350526522
ENSG00000272804	536.5232025801201	0.42661510612294373	0.3702388048001084	1.152270104029946	0.24921009796357185	0.9596364350526522
ENSG00000183640	166.8507626820006	-0.6060832556187394	0.5283361006806171	-1.1471547275265996	0.25131767862387994	0.9596364350526522
ENSG00000156304	5366.158322170964	-0.1863281593211364	0.16539135386862783	-1.1265894798173	0.25991608910041625	0.9596364350526522
ENSG00000160193	3250.31201344919	-0.20538712305846404	0.18379948372739402	-1.117452121699581	0.2638010600528039	0.9596364350526522
ENSG00000160209	13935.405585524539	-0.16570126056980286	0.1485098810840525	-1.115759162691811	0.26452523844913217	0.9596364350526522
ENSG00000231068	88.40012956717774	-0.6981020113445794	0.6294793507581814	-1.1090149510126819	0.2674237322502104	0.9596364350526522
ENSG00000160199	5548.21103117769	-0.1884127023065005	0.1722194777302689	-1.0940266733452386	0.27394327994263556	0.9596364350526522
ENSG00000160183	6171.334661269981	0.19512329948436813	0.1832443354370974	1.0648258185931672	0.286954759168931	0.9596364350526522
ENSG00000159079	3243.106183101262	-0.21193764430614348	0.20009022771806356	-1.059210370857159	0.2895039829745927	0.9596364350526522
ENSG00000159082	14600.53446955682	0.16801800108718357	0.1589257279866387	1.0572108318503928	0.29041537740270434	0.9596364350526522
ENSG00000244362	120.84110450238605	0.563146629129316	0.5370992589453802	1.0484963807901746	0.2944099689042475	0.9596364350526522
ENSG00000156273	5822.553489362801	0.21230920874497905	0.2045481129432766	1.0379426419047664	0.29929675954137624	0.9596364350526522
ENSG00000249209	326.7537057281544	-0.40863186779283384	0.39382008595748297	-1.0376105291819726	0.29945141394364466	0.9596364350526522
ENSG00000241837	2876.152493259371	0.2177719659362359	0.21240386779191822	1.025273071531713	0.3052343581473973	0.9596364350526522
ENSG00000187766	306.14955685369836	0.49028478692554883	0.48009811865529906	1.0212178883324547	0.3071512190253496	0.9596364350526522
ENSG00000274749	204.42199665517413	0.44044254476882133	0.43215288740131813	1.0191822329762776	0.30811645988037983	0.9596364350526522
ENSG00000160298	6778.025734925444	-0.19604998618445496	0.2013188144346747	-0.9738284359312607	0.33014173151687454	0.9596364350526522
ENSG00000215455	429.397428724898	0.4305373526753761	0.4425440646809719	0.972868889306534	0.33061846888237817	0.9596364350526522
ENSG00000198390	213.15382644552807	0.4385793311834975	0.4543653486396607	0.9652569952717005	0.33441610589968046	0.9596364350526522
ENSG00000221837	684.1367369064817	0.2929519443983649	0.30643143256738714	0.9560114050439067	0.3390664724518412	0.9596364350526522
ENSG00000159147	6309.702905432092	-0.15470042564629705	0.1655013775956279	-0.9347379936877565	0.3499233416129646	0.9596364350526522
ENSG00000222018	245.71927848032163	-0.3806682053034886	0.4098567402338169	-0.928783567366303	0.35300126221295147	0.9596364350526522
ENSG00000159110	5273.0767740485035	0.1586170598200493	0.1711492988358095	0.9267759838865429	0.3540428567189286	0.9596364350526522
ENSG00000154639	3235.4644171081727	-0.15952483664868713	0.18040009191278636	-0.8842835663620877	0.3765431572018724	0.9596364350526522
ENSG00000160233	1936.2954853850965	-0.276860197197813	0.3142335640783122	-0.8810650065656731	0.3782826361187728	0.9596364350526522
ENSG00000156282	392.927542737596	0.339076696574463	0.38530248237607234	0.8800272826778963	0.37884452994185425	0.9596364350526522
ENSG00000188694	709.9321662591365	-0.36253209097865463	0.4123183665548056	-0.8792528307866845	0.37926420505381775	0.9596364350526522
ENSG00000160213	3871.5262565202047	0.18198078003284174	0.20954713534215758	0.8684479496018673	0.3851491550204972	0.9596364350526522
ENSG00000160307	954.4254405798715	0.22248775461884002	0.2571956976407446	0.8650523965203133	0.38701003085370933	0.9596364350526522
ENSG00000160310	9501.206471621734	-0.14817754625219234	0.17240957592424136	-0.8594507901191241	0.3900918585252457	0.9596364350526522
ENSG00000189169	484.39532095596394	-0.30146741532840815	0.354700626848861	-0.8499207289443679	0.3953691600409237	0.9596364350526522
ENSG00000157578	7966.077663258624	0.12405498630087576	0.14603966583384298	0.8494609022319981	0.39562487697594073	0.9596364350526522
ENSG00000183421	2101.5016217343737	-0.24176250022289672	0.28590149288122063	-0.8456146828283205	0.3977677318893218	0.9596364350526522
ENSG00000154646	1982.8679302231646	0.16894910321484477	0.209490402176673	0.8064765805946668	0.41996810629627396	0.9596364350526522
ENSG00000184900	2709.623897756936	-0.17619246168811648	0.22066230266624645	-0.7984710553601402	0.4245971834989085	0.9596364350526522
ENSG00000185808	5695.295659338029	0.13202257863504696	0.16577164350303716	0.7964123166374237	0.4257924216875189	0.9596364350526522
ENSG00000142188	3698.3077778928264	0.13989355659863836	0.1784827579526965	0.7837931137063364	0.4331615151870786	0.9596364350526522
ENSG00000160201	6881.883034184462	-0.1511523496661044	0.1929368106214911	-0.7834292957326809	0.43337505836598245	0.9596364350526522
ENSG00000175894	4292.242361085667	0.16335560249160183	0.20987053541015369	0.7783636810777325	0.4363546434315789	0.9596364350526522
ENSG00000205758	7744.277561222855	-0.1211728277177849	0.15729595646104197	-0.7703492857923286	0.4410927278812567	0.9596364350526522
ENSG00000160294	10335.18249056994	0.12700833925945726	0.16551594722559412	0.7673480494682972	0.44287460731482414	0.9596364350526522
ENSG00000278961	1568.0375593550139	-0.1972217642085695	0.2575426838117054	-0.7657828259363882	0.44380553466940864	0.9596364350526522
ENSG00000173638	6804.493770667077	0.11920946276807373	0.15652675277162315	0.7615916171339965	0.4463037795697148	0.9596364350526522
ENSG00000154645	5265.412210678145	-0.1224926602794313	0.16084250114115275	-0.7615689846300869	0.4463172917763094	0.9596364350526522
ENSG00000160221	5570.94446960514	-0.13458566566566044	0.17686278904024957	-0.7609608917511308	0.44668042657789425	0.9596364350526522
ENSG00000241945	3579.126112766492	0.1362931105782032	0.18185438863459583	0.7494628620267177	0.453578274609398	0.9596364350526522
ENSG00000157601	8439.059133267006	0.11886664603246143	0.16390511813347092	0.7252161945038602	0.46831940931701754	0.9596364350526522
ENSG00000276076	1018.0930160909372	0.18028537504856174	0.2515893874176514	0.716585770564633	0.4736297270554487	0.9596364350526522
ENSG00000183778	8423.88854399783	-0.13991219736027677	0.1963964320109257	-0.7123968390245162	0.47621907238748823	0.9596364350526522
ENSG00000141956	21320.791876214553	0.10273980343415585	0.14634734906231014	0.7020270889253515	0.4826622700626331	0.9596364350526522
ENSG00000142166	2805.9975147536284	-0.12870228612436918	0.18356997093324473	-0.7011075148623943	0.48323592087920464	0.9596364350526522
ENSG00000170262	1249.966781695324	0.1749084749808712	0.2549460116929409	0.6860608401732223	0.49267474361511426	0.9596364350526522
ENSG00000159259	1949.6573537945628	-0.1655948976212387	0.24154850868381733	-0.6855554543621689	0.492993479991294	0.9596364350526522
ENSG00000186971	246.65607980131563	0.2630321245043632	0.3858287911881086	0.6817327542985858	0.4954079521326857	0.9596364350526522
ENSG00000188155	514.090914749681	-0.2640337818286067	0.3894155588095648	-0.6780257641367808	0.49775535770405555	0.9596364350526522
ENSG00000155313	7624.287970897695	-0.10749141827827226	0.16191788137912191	-0.6638637892413312	0.5067774940765581	0.9596364350526522
ENSG00000160216	12613.983329619125	0.10049661333926507	0.1538024608853907	0.6534135589296737	0.5134896999225984	0.9596364350526522
ENSG00000212935	353.52723603920253	0.26521595729611747	0.40925953226269246	0.6480385583930214	0.5169600116518982	0.9596364350526522
ENSG00000186866	7826.810904644906	-0.12663242845768138	0.19560776734613966	-0.6473793457986651	0.5173864600103658	0.9596364350526522
ENSG00000205927	1801.667505121281	-0.15761848146136062	0.24589092047588954	-0.6410097662667282	0.5215163377570617	0.9596364350526522
ENSG00000212933	116.24462390703192	-0.36066765841365456	0.5627948314010398	-0.6408510496014982	0.521619461884741	0.9596364350526522
ENSG00000186977	156.27494274485986	0.3246237988813575	0.5069177974083762	0.6403874563903672	0.5219207357179227	0.9596364350526522
ENSG00000184787	5732.668716332834	-0.10707333358853637	0.1679213873440667	-0.6376396436574562	0.5237082831452653	0.9596364350526522
ENSG00000159212	2244.0202000147883	-0.14342510703401815	0.22685547107073423	-0.6322312014652613	0.527235811793813	0.9596364350526522
ENSG00000156284	722.5082626698688	-0.184399500280917	0.29298896772940375	-0.6293735279862931	0.5291045444099454	0.9596364350526522
ENSG00000206107	218.7113594136192	-0.2861474701385249	0.4574652786696532	-0.6255064230681405	0.5316387341379692	0.9596364350526522
ENSG00000206102	96.3575812785937	-0.3472447719492142	0.5561224179193281	-0.624403478011897	0.5323626415326894	0.9596364350526522
ENSG00000197381	17345.44925776113	-0.1494294341714482	0.23946751625542156	-0.62400711590487	0.5326229118367831	0.9596364350526522
ENSG00000205439	165.43265640502153	0.3151303768599085	0.5154901398782905	0.61132183233284	0.5409865401933893	0.9596364350526522
ENSG00000198862	10175.28361975519	0.10225545180306457	0.1675959401256715	0.610130840439145	0.5417751384765354	0.9596364350526522
ENSG00000142185	10186.50579577528	0.10937745717689511	0.18197357215627213	0.6010623184500978	0.547798479928433	0.9596364350526522
ENSG00000187026	143.2025983893401	-0.3330959417555544	0.564750774635714	-0.5898105088397871	0.5553176964841284	0.9596364350526522
ENSG00000276612	475.59237980092206	-0.22030944250912612	0.3740942407431329	-0.5889142855326629	0.5559187741876292	0.9596364350526522
ENSG00000166979	5424.525438953316	-0.09199018668636662	0.15759604511677933	-0.5837087258008379	0.5594162955981115	0.9596364350526522
ENSG00000182816	247.21432004282119	0.231346339034479	0.40523706162097406	0.5708913644499318	0.5680732850163164	0.9596364350526522
ENSG00000280071	3224.5403327724844	-0.11085531308404337	0.2001857750111317	-0.5537621895355904	0.5797416079770285	0.9596364350526522
ENSG00000273590	3049.063748592808	-0.10689575187009338	0.1945117338566479	-0.549559400611142	0.5826216118919585	0.9596364350526522
ENSG00000183844	2345.6222286563607	-0.11698759175559535	0.21463480247853542	-0.545054158993133	0.585716269344381	0.9596364350526522
ENSG00000160208	2687.8965198066403	0.137018214915322	0.25175486560613836	0.5442524996902431	0.5862677290165861	0.9596364350526522
ENSG00000159267	7232.772921223542	-0.08534958818391084	0.1583434111237405	-0.539015722714302	0.5898760057993049	0.9596364350526522
ENSG00000160223	6073.326853892697	-0.10348347677285329	0.1926423461149056	-0.5371792799446513	0.5911437822124213	0.9596364350526522
ENSG00000160285	8273.150920738339	-0.11342050829177926	0.21874488117079968	-0.5185058854164392	0.6041053548451082	0.9596364350526522
ENSG00000160299	8675.913265467276	-0.0904681945524529	0.17499663162419254	-0.5169710623158421	0.6051763595049037	0.9596364350526522
ENSG00000142182	1644.2858822642845	-0.12075211065652823	0.2384220054094755	-0.5064637823557592	0.612531108586294	0.9596364350526522
ENSG00000187005	185.90714096404133	0.2682465925218144	0.5339440796789293	0.502387052747389	0.6153952846745698	0.9596364350526522
ENSG00000160282	4789.604266515852	-0.07745733869070213	0.15646481367392504	-0.49504637414597485	0.6205673861004051	0.9596364350526522
ENSG00000206105	63.41477448371456	0.33500293820568905	0.689286822305714	0.48601384411365955	0.626957350396184	0.9596364350526522
ENSG00000160284	1127.3832519284656	-0.14008785746941604	0.29891580860490224	-0.4686532242079571	0.6393175267094342	0.9596364350526522
ENSG00000157542	8537.708213957621	-0.08714886152951974	0.1863259247412925	-0.46772268352094915	0.6399829174448795	0.9596364350526522
ENSG00000182670	29248.794506724567	0.09002640191255404	0.1956699094662208	0.4600932364007437	0.6454492986579039	0.9596364350526522
ENSG00000160255	11488.524878900273	-0.07526173234694494	0.1647985102047632	-0.45668939757666355	0.647894312604171	0.9596364350526522
ENSG00000160202	1534.1244795895298	-0.10814713712681659	0.23714748730079763	-0.4560332405700039	0.6483660752103757	0.9596364350526522
ENSG00000215454	1270.824669822679	0.1415135324517281	0.3117500749287693	0.45393263332514683	0.6498773147968451	0.9596364350526522
ENSG00000285815	1041.190316415885	-0.14617033134001955	0.3227609826517229	-0.45287484918133825	0.6506388624152557	0.9596364350526522
ENSG00000142192	11354.749271523624	-0.06602361207303485	0.14785903578635604	-0.4465307900995206	0.6552138765754463	0.9596364350526522
ENSG00000160214	3844.6216667530903	-0.08871309722674656	0.19910235347591726	-0.44556528678842056	0.6559112902355382	0.9596364350526522
ENSG00000240432	136.49081607125103	0.20463708413514542	0.4737571283681898	0.43194512943794194	0.6657812935874617	0.9596364350526522
ENSG00000185272	2479.955836486829	-0.08744614152477902	0.2036745586607176	-0.4293424868564334	0.6676740017223353	0.9596364350526522
ENSG00000154642	3261.5920759305686	0.07588641294167592	0.17681737521857657	0.42917961454787634	0.6677925170894362	0.9596364350526522
ENSG00000157551	11707.163280222396	0.07023016942123976	0.167580155600783	0.4190840447036297	0.6751547108858118	0.9596364350526522
ENSG00000159231	409.16488078847834	-0.17739681403692775	0.43159477328765145	-0.4110263261197916	0.6810532308562947	0.9596364350526522
ENSG00000184351	239.8412558114493	-0.17823082647658225	0.44223524766469885	-0.40302266139517723	0.6869315536293377	0.9596364350526522
ENSG00000142168	1443.1027601521375	0.09514028415094244	0.23804945873964944	0.3996660385394773	0.6894025092726611	0.9596364350526522
ENSG00000205726	26232.368545672747	0.0677574508408029	0.17026494510330828	0.397953030200615	0.6906648088380811	0.9596364350526522
ENSG00000243927	2951.780007961568	-0.07226719573855561	0.1873226550411547	-0.38578993941057765	0.6996522468017609	0.9596364350526522
ENSG00000142149	2826.8310041667846	0.08900022618481107	0.23278213625752744	0.3823327151115664	0.7022145914374307	0.9596364350526522
ENSG00000280433	2174.0843900593736	0.09003313218138029	0.23847375840981933	0.3775389492820318	0.7057731248528338	0.9596364350526522
ENSG00000159261	3011.978485419694	0.06900009070805775	0.18412487530753435	0.37474616394341304	0.707849256098976	0.9596364350526522
ENSG00000275993	1733.7494101796467	-0.08172961176526113	0.21942362009355088	-0.37247408337541715	0.7095399045624349	0.9596364350526522
ENSG00000243646	3381.4821085825047	0.06969937928055658	0.19016976185115006	0.36651136648691696	0.7139835325730154	0.9596364350526522
ENSG00000183486	6641.304675064501	-0.05837276473747801	0.16477281707285377	-0.35426210326712254	0.7231424656722323	0.9596364350526522
ENSG00000177398	10822.21649978298	-0.05106370172764791	0.14521805042738545	-0.3516346733575087	0.7251122582778255	0.9596364350526522
ENSG00000159256	5423.076398163563	0.06317456982439142	0.18715894433680175	0.3375450211490062	0.7357060794045843	0.9596364350526522
ENSG00000156299	7076.894044112843	-0.04890091947635482	0.1507145394734814	-0.3244605307967587	0.7455893991585443	0.9596364350526522
ENSG00000173276	9010.275535733537	-0.050884981579703635	0.1580335021946685	-0.3219885712399299	0.7474613526681084	0.9596364350526522
ENSG00000186965	119.19730985129458	-0.16251378612410697	0.5189158380101174	-0.3131794680757815	0.7541443164737951	0.9596364350526522
ENSG00000160200	8370.784584388468	0.045337491230145105	0.15265704529233573	0.296989183455795	0.7664747671374627	0.9596364350526522
ENSG00000142178	2463.6393346503237	-0.06503993890813045	0.2212289055642364	-0.29399385555991614	0.7687625985644397	0.9596364350526522
ENSG00000188992	1693.271075828019	0.07291498280762428	0.25616330489102146	0.28464257532375375	0.7759179895130525	0.9596364350526522
ENSG00000156256	5930.079636676349	-0.0547245306618806	0.19509699690523202	-0.28049909291255226	0.7790946212949047	0.9596364350526522
ENSG00000160190	4074.768411881184	0.04459513272814456	0.1611637487919097	0.2767069707823972	0.7820051188893049	0.9596364350526522
ENSG00000160305	12056.409784380563	0.05192261959534565	0.18813178465046532	0.27599068223274426	0.7825552229044214	0.9596364350526522
ENSG00000159086	6888.174452524733	-0.046761905336593274	0.16971807630080163	-0.2755269583289073	0.7829114172569253	0.9596364350526522
ENSG00000157540	23812.068781631726	-0.03790951317740496	0.14763917445885558	-0.25677137058206506	0.7973552722023992	0.9596364350526522
ENSG00000142156	3763.291640650286	-0.04572132641044375	0.17834730712856955	-0.25636118171093836	0.7976719589884134	0.9596364350526522
ENSG00000265590	717.5317067297774	-0.0687219436574825	0.272607420845181	-0.2520912433139926	0.8009705382645878	0.9596364350526522
ENSG00000155307	5827.922549606537	0.04976788327458588	0.19965065345367272	0.2492748328826988	0.8031481974293297	0.9596364350526522
ENSG00000277117	2725.862512079316	0.05991490365417237	0.2416323864040597	0.2479589120722508	0.8041661975754691	0.9596364350526522
ENSG00000159228	1676.1933015601476	-0.05101112245329376	0.2069609726564913	-0.2464770135090192	0.8053129962274352	0.9596364350526522
ENSG00000156253	3143.3523391565964	0.047071666082880846	0.19607052048281023	0.24007518298503056	0.810271972781954	0.9596364350526522
ENSG00000242220	1685.560941340085	-0.052682920034506045	0.2223137821472224	-0.23697550158909153	0.8126757958886175	0.9596364350526522
ENSG00000241123	333.2727415412256	0.08232009970271692	0.3498091321543448	0.23532861819740936	0.8139536846247107	0.9596364350526522
ENSG00000159140	18731.725434767402	0.03786823281272723	0.1655535316059291	0.22873708851385824	0.8190732664218785	0.9596364350526522
ENSG00000156265	7733.243468790424	0.0412003676671134	0.18471452830042867	0.22304887464024012	0.823497468058458	0.9596364350526522
ENSG00000206106	112.52044356385724	-0.13403526977777444	0.6056193597405136	-0.2213193280928202	0.8248438014676447	0.9596364350526522
ENSG00000182093	9965.902654057501	0.034307083555716156	0.1565681013810937	0.21911924110397937	0.8265571627250521	0.9596364350526522
ENSG00000185917	9443.161552344094	-0.031986187742526734	0.14747174794253182	-0.21689705444456667	0.8282885731795495	0.9596364350526522
ENSG00000279493	149.97953319494636	-0.11715772325453506	0.5444638719057686	-0.21517997667035615	0.8296270015765598	0.9596364350526522
ENSG00000274559	341.75501461516257	0.07761596254187436	0.3751089603313611	0.20691577848023285	0.8360756337292373	0.9596364350526522
ENSG00000171587	6203.875984442939	0.04603121731796286	0.2235358923779931	0.2059231599376682	0.836850934118417	0.9596364350526522
ENSG00000221864	213.9149080288048	0.08232076847559382	0.4042859031404252	0.2036201802638674	0.8386503219473679	0.9596364350526522
ENSG00000159216	12540.85203185648	0.03657809261827879	0.18652453178443337	0.19610338794766222	0.8445292445485681	0.9596364350526522
ENSG00000182871	8751.290568059967	-0.031334022654214456	0.1616035163266938	-0.19389443600268166	0.8462585404528895	0.9596364350526522
ENSG00000156261	4776.4525672814325	-0.03096096773871732	0.1651895595399062	-0.18742690412730245	0.8513259299144528	0.9596364350526522
ENSG00000159131	8715.806654683594	-0.02932993134170968	0.15709684493392526	-0.18669968422373992	0.8518961036996672	0.9596364350526522
ENSG00000160218	8653.830734083409	-0.032332618377148833	0.1803877150459239	-0.17923958052751793	0.857749586164954	0.9596364350526522
ENSG00000184032	143.47644551161704	0.1019999000593007	0.5775646214741964	0.17660344187798854	0.8598198903558585	0.9596364350526522
ENSG00000160194	2729.1085850952295	0.04070741308587226	0.23360569800941894	0.17425693565159076	0.8616635417511614	0.9596364350526522
ENSG00000160226	4291.0903822052705	-0.02927304124573759	0.1699946209279524	-0.17219980894656764	0.8632804480762364	0.9596364350526522
ENSG00000142207	4402.107367587353	-0.041460142256057195	0.2431048843716478	-0.17054425855415886	0.864582130847013	0.9596364350526522
ENSG00000244025	141.18867067959872	0.08484190676395152	0.5067081046102927	0.16743743783060883	0.8670258698170443	0.9596364350526522
ENSG00000184724	144.94334750882294	0.08725952819369084	0.5310257975755641	0.16432257828542493	0.8694772083787369	0.9596364350526522
ENSG00000205445	662.916522844265	-0.043347724595850595	0.2853007941504151	-0.15193692231013206	0.8792366865528097	0.9596364350526522
ENSG00000180530	7769.687225603479	0.025785695391291715	0.17418696983117576	0.14803458270319267	0.8823154758569118	0.9596364350526522
ENSG00000160224	4372.244244002385	0.03163859579665927	0.21457979471057922	0.14744443128642543	0.8827812376336788	0.9596364350526522
ENSG00000274276	5788.677298466291	-0.02634466084927349	0.18125670607592503	-0.14534447535551157	0.8844389012630632	0.9596364350526522
ENSG00000185658	17049.657228022552	0.020812111795518062	0.1502240866558849	0.1385404448701487	0.8898133073975764	0.9596364350526522
ENSG00000160256	1167.7655660117368	-0.03464651011669433	0.261623268596503	-0.13242900871378166	0.8946449710980361	0.9596364350526522
ENSG00000182362	2224.2395554305012	0.024847411977676464	0.1993417573306086	0.12464730074826717	0.9008027798011774	0.9596364350526522
ENSG00000249624	1568.8945003194638	-0.026191291896902044	0.21775685417568166	-0.12027769227310503	0.9042631747980808	0.9596364350526522
ENSG00000205581	7603.307883455319	-0.019092921199075637	0.16024737899024724	-0.11914654279766812	0.9051592575169122	0.9596364350526522
ENSG00000160180	829.2109976686143	-0.026410094328762693	0.24900553690366692	-0.10606227739819295	0.915532940552525	0.9661614902604987
ENSG00000186924	115.41547388581094	0.054259422480392415	0.5844302321263518	0.09284157372040554	0.926029422570843	0.9712683132223572
ENSG00000186970	176.98961940736922	0.03716863574805054	0.41628873616720863	0.0892857108992764	0.9288548497628655	0.9712683132223572
ENSG00000160185	4447.078287371926	-0.012100620513047642	0.17728575237608707	-0.06825489556192794	0.945582728478172	0.9842656582795519
ENSG00000243489	605.8498160448617	-0.02258128293457358	0.3804373720882857	-0.059356111127098425	0.9526684696367002	0.9871542060941374
